No(idではない),name,ingredients,brand_name,production_area_name,food_type_name,calorie,target_age,rakuten_name,rakuten_item_code,medium_image_url,min_price,max_price,median_price,add_date
179,ヒルズ　プリスクリプション・ダイエット（特別療法食）　〈猫用〉　i/d　アイディー　ドライ,トリ肉（チキン、ターキー）、米、トウモロコシ、動物性油脂、コーングルテン、全卵、チキンエキス、ピーカンナッツ殻パウダー、ビートパルプ、亜麻仁、柑橘類、セルロース、フラクトオリゴ糖、クランベリー、サイリウム、ミネラル類（カルシウム、リン、ナトリウム、カリウム、クロライド、マグネシウム、銅、鉄、マンガン、亜鉛、イオウ、ヨウ素）、乳酸、アミノ酸類（タウリン、メチオニン、リジン）、ビタミン類（A、B1、B2、B6、B12、C、D3、ナイアシン、パントテン酸、葉酸、ビオチン、コリン）、酸化防止剤（ミックストコフェロール、ローズマリー抽出物、緑茶抽出物）,ヒルズ サイエンスダイエット,チェコ,ドライ,403,成猫,ヒルズ プリスクリプション ダイエット id アイディー ドライ,wwpc:10060355,https://thumbnail.image.rakuten.co.jp/@0_mall/wwpc/cabinet/898/52742018898.jpg,2200,49717,7745,2023-08-01 21:58:09 +0900
180,メディファスアドバンス　2種の尿石ケア　子ねこから10歳まで　避妊・去勢後のケア　チキン＆フィッシュ味,穀類（とうもろこし、コーングルテンミール）、肉類（ミートミール、チキンミール、チキンレバーパウダー）、油脂類（動物性油脂）、魚介類（フィッシュミール、フィッシュエキス）、豆類（おから、脱脂大豆）、セルロース、ウラジロガシパウダー、糖類（フラクトオリゴ糖）、β-グルカン、L-カルニチン、ビタミン類(A、D3、E、K3、B1、B2、パントテン酸、ナイアシン、B6、葉酸、ビオチン、B12、コリン、イノシトール)、ミネラル類(カルシウム、リン、ナトリウム、カリウム、塩素、鉄、コバルト、銅、マンガン、亜鉛、ヨウ素)、アミノ酸類（メチオニン、トリプトファン、タウリン）、酸化防止剤（ローズマリー抽出物、ミックストコフェロール）,ペットライン メディファス,日本,ドライ,370,子猫,メディファスアドバンス 2種の尿石ケア 子ねこから10歳まで 避妊 去勢後のケア チキン フィッシュ味,jism:13615401,https://thumbnail.image.rakuten.co.jp/@0_mall/jism/cabinet/1697/4902418069593.jpg,302,8680,1743,2023-08-01 22:16:00 +0900
181,メディファスアドバンス　2種の尿石ケア　1歳から　チキン＆フィッシュ味,穀類（とうもろこし、コーングルテンミール）、肉類（ミートミール、チキンミール、チキンレバーパウダー）、油脂類（動物性油脂）、豆類（おから、脱脂大豆）、魚介類（フィッシュミール、 フィッシュエキス）、セルロース、ウラジロガシパウダー、糖類（フラクトオリゴ糖）、β-グルカン、ビタミン類(A、D3、E、K3、B1、B2、パントテン酸、ナイアシン、B6、葉酸、ビオチン、B12、コリン、イノシトール）、ミネラル類（カルシウム、リン、ナトリウム、カリウム、塩素、鉄、コバルト、銅、マンガン、亜鉛、ヨウ素）、アミノ酸類（メチオニン、トリプトファン、タウリン）、酸化防止剤（ローズマリー抽出物、ミックストコフェロール）,ペットライン メディファス,日本,ドライ,385,成猫,メディファスアドバンス 2種の尿石ケア 1歳から チキン フィッシュ味,nyanzaq:10159559,https://thumbnail.image.rakuten.co.jp/@0_mall/a-price/cabinet/pics/495/4902418069609.jpg,1274,8680,1734,2023-08-01 22:16:00 +0900
182,メディファスアドバンス　2種の尿石ケア　1歳から　フィッシュ味,穀類（とうもろこし、コーングルテンミール）、肉類（ミートミール、チキンミール）、油脂類（動物性油脂）、豆類（おから、脱脂大豆）、魚介類（フィッシュミール、フィッシュエキス）、セルロース、ウラジロガシパウダー、糖類（フラクトオリゴ糖）、β-グルカン、ビタミン類(A、D3、E、K3、B1、B2、パントテン酸、ナイアシン、B6、葉酸、ビオチン、B12、コリン、イノシトール)、ミネラル類（カルシウム、リン、ナトリウム、カリウム、塩素、鉄、コバルト、銅、マンガン、亜鉛、ヨウ素）、アミノ酸類（メチオニン、トリプトファン、タウリン）、酸化防止剤（ローズマリー抽出物、ミックストコフェロール）,ペットライン メディファス,日本,ドライ,385,成猫,メディファスアドバンス 2種の尿石ケア 1歳から フィッシュ味,jism:13731326,https://thumbnail.image.rakuten.co.jp/@0_mall/a-price/cabinet/pics/495/4902418069609.jpg,350,5909,1637,2023-08-01 22:16:00 +0900
183,メディファスアドバンス　グレインフリー　1歳から　チキン＆フィッシュ味,肉類（ミートミール、チキンミール、チキンレバーパウダー）、豆類（脱脂大豆、おから）、油脂類（動物性油脂）、魚介類（フィッシュミール:DHA・EPA源、フィッシュエキス）、セルロース、糖類（フラクトオリゴ糖）、β-グルカン、シャンピニオンエキス、加工でん粉、ビタミン類（A、D3、E、K3、B1、B2、パントテン酸、ナイアシン、B6、葉酸、ビオチン、B12、コリン）、ミネラル類（カルシウム、リン、ナトリウム、カリウム、塩素、鉄、コバルト、銅、マンガン、亜鉛アミノ酸複合体、亜鉛、ヨウ素）、アミノ酸類（メチオニン、トリプトファン、タウリン）、酸化防止剤（ローズマリー抽出物、ミックストコフェロール）,ペットライン メディファス,日本,ドライ,370,成猫,メディファスアドバンス グレインフリー 1歳から チキン フィッシュ味,nyanzaq:10159561,https://thumbnail.image.rakuten.co.jp/@0_mall/premoa/cabinet/pics/495/4902418069609.jpg,294,7643,1691,2023-08-01 22:16:00 +0900
184,メディファスアドバンス　グレインフリー　1歳から　フィッシュ味,肉類（ミートミール、チキンミール）、豆類（脱脂大豆、おから）、油脂類（動物性油脂）、魚介類（フィッシュミール:DHA・EPA源、フィッシュエキス）、セルロース、糖類（フラクトオリゴ糖）、β-グルカン、シャンピニオンエキス、加工でん粉、ビタミン類（A、D3、E、K3、B1、B2、パントテン酸、ナイアシン、B6、葉酸、ビオチン、B12、コリン）、ミネラル類（カルシウム、リン、ナトリウム、カリウム、塩素、鉄、コバルト、銅、マンガン、亜鉛アミノ酸複合体、亜鉛、ヨウ素）、アミノ酸類（メチオニン、トリプトファン、タウリン）、酸化防止剤（ローズマリー抽出物、ミックストコフェロール）,ペットライン メディファス,日本,ドライ,370,成猫,メディファスアドバンス グレインフリー 1歳から フィッシュ味,nyanzaq:10159561,https://thumbnail.image.rakuten.co.jp/@0_mall/kaden-sakura/cabinet/lp35/p-4902418069623.jpg,1274,7643,1462,2023-08-01 22:16:00 +0900
185,メディファスアドバンス　食物アレルゲンケア　1歳から,豆類（おから、脱脂大豆）、肉類（ポークミール、加水分解チキンレバーパウダー）、穀類（米、米粉）、油脂類（動物性油脂、フィッシュオイルパウダー：DHA・EPA源）、セルロース、糖類（フラクトオリゴ糖）、β-グルカン、セレン酵母、シャンピニオンエキス、ビタミン類(A、D3、E、K3、B1、B2、パントテン酸、ナイアシン、B6、葉酸、ビオチン、B12、コリン、イノシトール)、ミネラル類（カルシウム、リン、ナトリウム、塩素、鉄、コバルト、銅、マンガン、亜鉛アミノ酸複合体、亜鉛、ヨウ素）、アミノ酸類（メチオニン、トリプトファン、タウリン）、酸化防止剤（ローズマリー抽出物、ミックストコフェロール）,ペットライン メディファス,日本,ドライ,375,成猫,メディファスアドバンス　食物アレルゲンケア　1歳から,jism:13672601,https://thumbnail.image.rakuten.co.jp/@0_mall/jism/cabinet/1697/4902418069647.jpg,294,8680,1637,2023-08-01 22:16:00 +0900
186,メディファスアドバンス　腎臓の健康維持　7歳頃から,穀類（とうもろこし、コーングルテンミール）、肉類（ミートミール、チキンレバーパウダー）、油脂類（動物性油脂 、フィッシュオイルパウダー：EPA源 ）、豆類（おから）、セルロース、糖類（フラクトオリゴ糖）、β-グルカン、セレン酵母、シャンピニオンエキス、グルコサミン、ビタミン類(A、D3、E、K3、B1、B2、パントテン酸、ナイアシン、B6、葉酸、ビオチン、B12、コリン、イノシトール)、ミネラル類(カルシウム、リン、ナトリウム、カリウム、塩素、鉄、コバルト、銅、マンガン、亜鉛、ヨウ素）、アミノ酸類（メチオニン、トリプトファン、タウリン）、酸化防止剤（ローズマリー抽出物、ミックストコフェロール）,ペットライン メディファス,日本,ドライ,405,成猫,メディファスアドバンス　腎臓の健康維持　7歳頃から,rakuten24:11103520,https://thumbnail.image.rakuten.co.jp/@0_mall/bluewood/cabinet/imgrc0094427374.jpg,302,7643,1589,2023-08-01 22:16:00 +0900
187,メディファス　子ねこ　12か月まで　チキン味,穀類（とうもろこし、コーングルテンミール）、肉類（ミートミール、チキンミール、チキンレバーパウダー）、豆類（おから）、油脂類（動物性油脂）、魚介類（フィッシュミール：DHA・EPA源、フィッシュエキス）、糖類（フラクトオリゴ糖）、卵類（ヨード卵粉末）、シャンピニオンエキス、ビタミン類(A、D3、E、K3、B1、B2、パントテン酸、ナイアシン、B6、葉酸、ビオチン、B12、コリン、イノシトール)、ミネラル類(カルシウム、リン、ナトリウム、カリウム、塩素、鉄、コバルト、銅、マンガン、亜鉛、ヨウ素)、アミノ酸類（メチオニン、トリプトファン、タウリン）、酸化防止剤（ローズマリー抽出物、ミックストコフェロール）,ペットライン メディファス,日本,ドライ,390,子猫,メディファス　子ねこ　12か月まで　チキン味,rakuten24:10784960,https://thumbnail.image.rakuten.co.jp/@0_mall/andymbl/cabinet/nizyu/petrain/4902418069111.jpg,790,9340,1546,2023-08-01 22:16:00 +0900
188,メディファス　1歳から　チキン味,穀類（とうもろこし、コーングルテンミール）、肉類（ミートミール、チキンミール、チキンレバーパウダー）、油脂類（動物性油脂）、豆類（おから）、魚介類（フィッシュミール：DHA・EPA源 、フィッシュエキス）、糖類（フラクトオリゴ糖）、卵類（ヨード卵粉末）、シャンピニオンエキス、ビタミン類(A、D3、E、K3、B1、B2、パントテン酸、ナイアシン、B6、葉酸、ビオチン、B12、コリン、イノシトール)、ミネラル類（カルシウム、リン、ナトリウム、カリウム、塩素、鉄、コバルト、銅、マンガン、亜鉛、ヨウ素）、アミノ酸類（メチオニン、トリプトファン、タウリン）、酸化防止剤（ローズマリー抽出物、ミックストコフェロール）,ペットライン メディファス,日本,ドライ,380,成猫,メディファス　1歳から　チキン味,nyanzaq:10126004,https://thumbnail.image.rakuten.co.jp/@0_mall/fujix/cabinet/pet07/p4902418069142.jpg,1172,9519,2654,2023-08-01 22:16:00 +0900
